subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
149,Zero-filled,,,,17.390384349691498,0.32279052218455273,0.5361784637823324
150,ISRSL0_wiener,0.077,0.3,5.0,30.796063729683706,0.3586677144038814,0.6937618484602182
150,ISRSL0_BM3D,0.077,0.3,5.0,31.30044052028552,0.3449512339280883,0.7158436511256667
150,SL0,0.077,0.3,5.0,17.66237374122059,0.35250797411137585,0.5786611932618748
150,Zero-filled,,,,16.45008176857154,0.3535045583381504,0.5605682495846261
151,ISRSL0_wiener,0.077,0.3,5.0,28.875565066139774,0.33153069695447857,0.7030252237863529
151,ISRSL0_BM3D,0.077,0.3,5.0,25.442213418170127,0.31758729454865237,0.6777769889607563
151,SL0,0.077,0.3,5.0,24.795400044758402,0.3252362463740388,0.6117478973179864
151,Zero-filled,,,,23.80118183867427,0.3254410548548869,0.6047390912125518
152,ISRSL0_wiener,0.077,0.3,5.0,31.34228543581393,0.22540565631007092,0.8051296389159047
152,ISRSL0_BM3D,0.077,0.3,5.0,30.224298145606603,0.21298143058208452,0.8034147682269629
152,SL0,0.077,0.3,5.0,22.195077199510184,0.23041497888875287,0.6312030304338123
152,Zero-filled,,,,21.637271372601916,0.23069308191235963,0.6228153871381213
153,ISRSL0_wiener,0.077,0.3,5.0,26.749118151408634,0.2789378420391962,0.7271163366216005
153,ISRSL0_BM3D,0.077,0.3,5.0,27.109556601720186,0.2618641426607842,0.7283512374371675
153,SL0,0.077,0.3,5.0,26.081056152508452,0.27296839980098947,0.6468875610524218
153,Zero-filled,,,,25.941631453262808,0.27302628439627546,0.6454461279388746
154,ISRSL0_wiener,0.077,0.3,5.0,31.440837681453413,0.20447919006471962,0.8095780169017139
154,ISRSL0_BM3D,0.077,0.3,5.0,29.5045091759648,0.19559288051207485,0.7923692626160291
154,SL0,0.077,0.3,5.0,26.859097496629126,0.21055047942274502,0.6766452574040298
154,Zero-filled,,,,26.45143860776734,0.21065438207613776,0.6717185845788076
155,ISRSL0_wiener,0.077,0.3,5.0,27.160137048961587,0.29552976766354766,0.7422209478662414
155,ISRSL0_BM3D,0.077,0.3,5.0,24.744564122738883,0.27964406997354324,0.678856086167198
155,SL0,0.077,0.3,5.0,22.05279822581534,0.2974855185912017,0.5563529193043595
155,Zero-filled,,,,21.360168255121255,0.2978198579092254,0.5469412707886947
156,ISRSL0_wiener,0.077,0.3,5.0,27.934539189433597,0.2779669322100258,0.76374214217586
156,ISRSL0_BM3D,0.077,0.3,5.0,26.32329456097724,0.26003688539683684,0.7169758869887501
156,SL0,0.077,0.3,5.0,26.127935862244787,0.27950560097850946,0.623152511312969
156,Zero-filled,,,,25.877416418055923,0.2795504927496902,0.6197794448345114
157,ISRSL0_wiener,0.077,0.3,5.0,28.70866375205892,0.2314332251999202,0.7690996549200682
157,ISRSL0_BM3D,0.077,0.3,5.0,27.21692651156326,0.2178372035667638,0.7699762760339087
157,SL0,0.077,0.3,5.0,26.504103200817198,0.23260284120207442,0.6875486599418379
157,Zero-filled,,,,26.400126740876544,0.2326360686148031,0.6867319238197992
158,ISRSL0_wiener,0.077,0.3,5.0,26.965525095106322,0.36572355719270644,0.6932919306507163
158,ISRSL0_BM3D,0.077,0.3,5.0,26.956856445598607,0.347314051405649,0.7011497403343644
158,SL0,0.077,0.3,5.0,25.21337649513856,0.357528458385065,0.6144192057440901
158,Zero-filled,,,,24.462713144104523,0.3576568828377466,0.6097291879265809
159,ISRSL0_wiener,0.077,0.3,5.0,26.308723138880072,0.23139641070389905,0.7461709960374477
159,ISRSL0_BM3D,0.077,0.3,5.0,26.608513353991338,0.21496692851368965,0.7622984054658752
159,SL0,0.077,0.3,5.0,25.673669351579758,0.2274344770997861,0.6727625957801142
159,Zero-filled,,,,25.534658822292997,0.22748556727282437,0.6716310878486635
160,ISRSL0_wiener,0.077,0.3,5.0,24.88818390998448,0.31894801218698987,0.7120824522888162
160,ISRSL0_BM3D,0.077,0.3,5.0,22.126284306319015,0.29699170873386377,0.692047107959468
160,SL0,0.077,0.3,5.0,18.836210194676354,0.3140703775230178,0.5693863214397368
160,Zero-filled,,,,18.281184880480765,0.3144858436284457,0.5613769097938698
161,ISRSL0_wiener,0.077,0.3,5.0,29.80171759537457,0.29775455503829246,0.7315635940708707
161,ISRSL0_BM3D,0.077,0.3,5.0,27.4131515499627,0.28084070733034044,0.7231368367339849
161,SL0,0.077,0.3,5.0,23.67402048562394,0.29504057164068986,0.6192972775352185
161,Zero-filled,,,,23.141418984094596,0.2951884709908965,0.6148589158146861
162,ISRSL0_wiener,0.077,0.3,5.0,27.558416243424624,0.3283153904319661,0.7105415775686359
162,ISRSL0_BM3D,0.077,0.3,5.0,25.812346075261768,0.3086446035711008,0.7102222277756352
162,SL0,0.077,0.3,5.0,19.840053035229165,0.32107940950520714,0.5812119794356929
162,Zero-filled,,,,19.026777672075767,0.3216514262739209,0.5706806409256209
163,ISRSL0_wiener,0.077,0.3,5.0,26.04201985754425,0.30836876305652006,0.7472441764069802
163,ISRSL0_BM3D,0.077,0.3,5.0,23.145606474324694,0.2921251589694794,0.7022098923042862
163,SL0,0.077,0.3,5.0,21.85747901519425,0.3113243559533569,0.5932125587747579
163,Zero-filled,,,,20.892002120847337,0.31168202957838853,0.5828461796744929
164,ISRSL0_wiener,0.077,0.3,5.0,28.489521818367614,0.2659682580094465,0.7391205656334875
164,ISRSL0_BM3D,0.077,0.3,5.0,27.22668985277638,0.24911672949105332,0.7400139918772816
164,SL0,0.077,0.3,5.0,26.197208169100456,0.2582630368865786,0.6544787236218901
164,Zero-filled,,,,25.911103146139247,0.2583122136572274,0.6527154843632175
165,ISRSL0_wiener,0.077,0.3,5.0,26.156328516386633,0.3000264309455809,0.7270690045848824
165,ISRSL0_BM3D,0.077,0.3,5.0,25.85635845378814,0.28167451695031953,0.7219384816939958
165,SL0,0.077,0.3,5.0,25.45060453556934,0.2939481171117167,0.6334513902337418
165,Zero-filled,,,,25.091250913373557,0.29399733979598563,0.6311712668330293
166,ISRSL0_wiener,0.077,0.3,5.0,29.575034746088903,0.2554698217212633,0.7969679100606893
166,ISRSL0_BM3D,0.077,0.3,5.0,27.38789020765614,0.24202428423196026,0.804663026163284
166,SL0,0.077,0.3,5.0,20.48685514489396,0.25375034192182744,0.6580800720314534
166,Zero-filled,,,,19.73923822403004,0.25428884348181335,0.6445556166032236
167,ISRSL0_wiener,0.077,0.3,5.0,24.747436624665653,0.3755049872572442,0.6651503058408791
167,ISRSL0_BM3D,0.077,0.3,5.0,22.394028951751096,0.3616075776668925,0.6161584472140005
167,SL0,0.077,0.3,5.0,22.05259091822661,0.37776951650217616,0.5396834543526474
167,Zero-filled,,,,21.679240316840882,0.3779055069691206,0.5367308652314553
168,ISRSL0_wiener,0.077,0.3,5.0,21.42768593516225,0.3837690517674669,0.6607582073811014
168,ISRSL0_BM3D,0.077,0.3,5.0,20.49761596228762,0.3645209894864783,0.6472396087316266
168,SL0,0.077,0.3,5.0,16.263721202070638,0.37167910446693964,0.5394779521797032
168,Zero-filled,,,,15.07034509334382,0.37302881104010704,0.5194802945315478
169,ISRSL0_wiener,0.077,0.3,5.0,29.19540940696963,0.23047786098202175,0.8067062024574652
169,ISRSL0_BM3D,0.077,0.3,5.0,27.902825215484192,0.21948638385744906,0.7953737766200171
169,SL0,0.077,0.3,5.0,21.746105293565734,0.2352419991801273,0.6184302143751508
169,Zero-filled,,,,21.220473371701786,0.2355915056217261,0.6084569793435816
170,ISRSL0_wiener,0.077,0.3,5.0,26.26382852962947,0.3567519984518352,0.698897752552213
170,ISRSL0_BM3D,0.077,0.3,5.0,26.1994525369846,0.33894903253577613,0.7039203759993696
170,SL0,0.077,0.3,5.0,24.545615545131845,0.3545092849620595,0.6068213081777494
170,Zero-filled,,,,23.762918880528233,0.3546777271801676,0.6015767782508205
171,ISRSL0_wiener,0.077,0.3,5.0,27.880389523196868,0.19896756522586864,0.7685560242661185
171,ISRSL0_BM3D,0.077,0.3,5.0,28.036955004036976,0.1878426682389591,0.7717003516021506
171,SL0,0.077,0.3,5.0,26.790307414962026,0.1981863489734246,0.6771065011913582
171,Zero-filled,,,,26.705793393957254,0.1982335450802743,0.6758153042718293
172,ISRSL0_wiener,0.077,0.3,5.0,25.850695837303974,0.32567526928624757,0.6929312789935427
172,ISRSL0_BM3D,0.077,0.3,5.0,25.87370085371235,0.3084656662775157,0.6761816378967787
172,SL0,0.077,0.3,5.0,24.61014936480343,0.3220853070792595,0.6038073235549125
172,Zero-filled,,,,24.67391572395529,0.3221085273182433,0.6023673633314482
173,ISRSL0_wiener,0.077,0.3,5.0,29.023493549378294,0.2021020747748157,0.8148622781425277
173,ISRSL0_BM3D,0.077,0.3,5.0,27.5330984057122,0.19073971188974218,0.7982789071153085
173,SL0,0.077,0.3,5.0,24.535649349540023,0.20386802426442704,0.6636605521745859
173,Zero-filled,,,,23.96108133827103,0.20404405353966232,0.6557125233179771
174,ISRSL0_wiener,0.077,0.3,5.0,28.584932746058875,0.28183165492412837,0.7504543960955122
174,ISRSL0_BM3D,0.077,0.3,5.0,27.554014344717007,0.26360360604092775,0.739951482915542
174,SL0,0.077,0.3,5.0,24.637317105083234,0.28105529723537154,0.6306234631685468
174,Zero-filled,,,,23.97110496780364,0.2811877886457108,0.6254862786878893
175,ISRSL0_wiener,0.077,0.3,5.0,28.577438163478842,0.3154354602323486,0.7319765593860424
175,ISRSL0_BM3D,0.077,0.3,5.0,27.41115793591232,0.3004677762932604,0.7200099707342368
175,SL0,0.077,0.3,5.0,24.05672665053669,0.3150157688533716,0.6302145446531533
175,Zero-filled,,,,23.07233770299584,0.3152619500051646,0.6222683409421212
176,ISRSL0_wiener,0.077,0.3,5.0,25.32389184881857,0.2776235587864687,0.7539110962988289
176,ISRSL0_BM3D,0.077,0.3,5.0,23.175137329165175,0.26111650748010423,0.7349756998166467
176,SL0,0.077,0.3,5.0,20.190146781762376,0.27253643166928276,0.620415204078404
176,Zero-filled,,,,19.10335992105143,0.2729866842297628,0.606883252417181
177,ISRSL0_wiener,0.077,0.3,5.0,24.519355819713194,0.3195594249271705,0.706001145490289
177,ISRSL0_BM3D,0.077,0.3,5.0,22.225506753465428,0.3052522475473349,0.6733319586026913
177,SL0,0.077,0.3,5.0,22.022894461676884,0.32489890838322333,0.5647819036249742
177,Zero-filled,,,,21.812651192344074,0.3249803749523652,0.5630422016252512
178,ISRSL0_wiener,0.077,0.3,5.0,25.76064659427219,0.32919820208649425,0.7180447360810343
178,ISRSL0_BM3D,0.077,0.3,5.0,21.50242441409084,0.3096853336801758,0.6694466116592932
178,SL0,0.077,0.3,5.0,16.882620096036952,0.3314112686666964,0.5309051793856199
178,Zero-filled,,,,16.250770620061775,0.33208637884739445,0.5198574112228354
179,ISRSL0_wiener,0.077,0.3,5.0,24.45924885623432,0.26037149172805074,0.7054375048269191
179,ISRSL0_BM3D,0.077,0.3,5.0,25.081078980413125,0.24646476505658793,0.7136491115292306
179,SL0,0.077,0.3,5.0,24.337723970977414,0.25682532720637946,0.6329098472288596
179,Zero-filled,,,,24.12742488411279,0.25688326870449035,0.6315342363380787
180,ISRSL0_wiener,0.077,0.3,5.0,29.164334439332077,0.2298654466155856,0.7684737262393746
180,ISRSL0_BM3D,0.077,0.3,5.0,28.294240798130303,0.21556909011900233,0.758641081856976
180,SL0,0.077,0.3,5.0,27.058439587767687,0.2248542185901963,0.6792017920427061
180,Zero-filled,,,,26.83436360940382,0.22488996832000094,0.6775581137205968
181,ISRSL0_wiener,0.077,0.3,5.0,25.439779904067695,0.24939955269493283,0.7530841281871473
181,ISRSL0_BM3D,0.077,0.3,5.0,23.083036179891504,0.23496607967825173,0.7452594617395661
181,SL0,0.077,0.3,5.0,23.19859815949236,0.24338408320419133,0.6741742050460764
181,Zero-filled,,,,22.87497405989079,0.24348025356108335,0.6717605194018555
182,ISRSL0_wiener,0.077,0.3,5.0,26.658344875625325,0.3008423218973898,0.7152838643769805
182,ISRSL0_BM3D,0.077,0.3,5.0,24.094765106286275,0.28247953826896527,0.6801620136571095
182,SL0,0.077,0.3,5.0,23.210483520571856,0.2957867253161026,0.5906567944121979
182,Zero-filled,,,,22.716667740434836,0.2958989162826945,0.5869296779528741
183,ISRSL0_wiener,0.077,0.3,5.0,30.410240917695806,0.24322748761658636,0.7969788847757443
183,ISRSL0_BM3D,0.077,0.3,5.0,27.684907970768144,0.2300799952741783,0.7973420873013228
183,SL0,0.077,0.3,5.0,22.838081657046516,0.2510897735157267,0.6359720336480631
183,Zero-filled,,,,22.166661117193446,0.25136932781796667,0.6264178169603942
184,ISRSL0_wiener,0.077,0.3,5.0,25.659170947760458,0.30649909840476713,0.6844597755791985
184,ISRSL0_BM3D,0.077,0.3,5.0,25.814294144210066,0.2850926562325217,0.6840071722906149
184,SL0,0.077,0.3,5.0,24.724804245274385,0.29891902078139015,0.6132037036817874
184,Zero-filled,,,,24.728145646706018,0.2989538992370174,0.6125731856300048
185,ISRSL0_wiener,0.077,0.3,5.0,31.630346160787134,0.08861028231722957,0.9128295235332482
185,ISRSL0_BM3D,0.077,0.3,5.0,33.24767662528196,0.08522535954945773,0.9392871290168032
185,SL0,0.077,0.3,5.0,19.899494852782325,0.11899659885736373,0.6206740535936249
185,Zero-filled,,,,19.700250752458626,0.11929427740379765,0.6135132046206981
186,ISRSL0_wiener,0.077,0.3,5.0,25.543371303913954,0.39937687204501443,0.670022152272821
186,ISRSL0_BM3D,0.077,0.3,5.0,24.230940218526946,0.3839369241605433,0.675429652306116
186,SL0,0.077,0.3,5.0,18.272007042399665,0.38807768604607956,0.5965040196686672
186,Zero-filled,,,,16.739260728451367,0.3889766561605045,0.5796975356025248
187,ISRSL0_wiener,0.077,0.3,5.0,21.55411862829711,0.2545364134910379,0.6966293586718408
187,ISRSL0_BM3D,0.077,0.3,5.0,20.73379585669182,0.237647052982998,0.6764569234559527
187,SL0,0.077,0.3,5.0,20.565594668102175,0.2531429463754087,0.5859199196632722
187,Zero-filled,,,,20.319364945886228,0.2532919084718927,0.5831175687636723
188,ISRSL0_wiener,0.077,0.3,5.0,29.62867665301988,0.2739423829607538,0.7717595856854241
188,ISRSL0_BM3D,0.077,0.3,5.0,25.476123081355688,0.25918508012831465,0.7476937072029081
188,SL0,0.077,0.3,5.0,23.66585794701151,0.27066570673413803,0.6505760474458979
188,Zero-filled,,,,22.81244513366228,0.2708921984998492,0.6422136613089242
189,ISRSL0_wiener,0.077,0.3,5.0,24.40195161156074,0.3484536077746015,0.7002090288711903
189,ISRSL0_BM3D,0.077,0.3,5.0,23.17794526807944,0.3321362238649865,0.7008000031910546
189,SL0,0.077,0.3,5.0,18.689788164867753,0.33825174481049397,0.6051014848771531
189,Zero-filled,,,,17.50511812945492,0.3390149294729781,0.5895851889679881
190,ISRSL0_wiener,0.077,0.3,5.0,28.819165739100438,0.27258040189998806,0.7694013283539431
190,ISRSL0_BM3D,0.077,0.3,5.0,27.865680037086307,0.25802204163468195,0.7730062295872229
190,SL0,0.077,0.3,5.0,23.76450855033091,0.274406321141503,0.6461950427924207
190,Zero-filled,,,,23.04458417379329,0.27465749587987903,0.6375747406802216
191,ISRSL0_wiener,0.077,0.3,5.0,26.586499126700183,0.22499940681500313,0.7547746185034043
191,ISRSL0_BM3D,0.077,0.3,5.0,24.885821144220724,0.2099609605262957,0.7345805158584239
191,SL0,0.077,0.3,5.0,24.11400886197139,0.22293824478670043,0.6600792599156521
191,Zero-filled,,,,23.931058015785283,0.2229850232724341,0.6589438908348513
192,ISRSL0_wiener,0.077,0.3,5.0,29.082373356973022,0.17713610850967396,0.8417366247851598
192,ISRSL0_BM3D,0.077,0.3,5.0,30.087800608727548,0.16707826435504958,0.8658087829312171
192,SL0,0.077,0.3,5.0,18.98331099084923,0.1852825641980278,0.6265769531859011
192,Zero-filled,,,,18.453338540504422,0.18586795777331444,0.6122824584149542
193,ISRSL0_wiener,0.077,0.3,5.0,24.747112200406267,0.37438572424537936,0.6698051204029962
193,ISRSL0_BM3D,0.077,0.3,5.0,21.03072599087647,0.3591249563017423,0.6544656429196097
193,SL0,0.077,0.3,5.0,17.56742873781931,0.3642117592815073,0.5497003743340773
193,Zero-filled,,,,16.832791904921297,0.3648991989617899,0.5387807222538297
194,ISRSL0_wiener,0.077,0.3,5.0,26.023874282169732,0.3083839109610621,0.7181972783324121
194,ISRSL0_BM3D,0.077,0.3,5.0,25.41839644580803,0.291339610506191,0.7172032474892076
194,SL0,0.077,0.3,5.0,18.73569137542088,0.30612828306734086,0.5676581490031202
194,Zero-filled,,,,18.01158665949267,0.3068680780332105,0.5549984000531577
195,ISRSL0_wiener,0.077,0.3,5.0,29.286501394594197,0.17147810102264816,0.8113624961557596
195,ISRSL0_BM3D,0.077,0.3,5.0,29.145276643873043,0.1593050344210172,0.8261140476485078
195,SL0,0.077,0.3,5.0,28.33286384600344,0.17143422478404294,0.7397812397506439
195,Zero-filled,,,,28.14855010918418,0.17147022074512316,0.7385289982597733
196,ISRSL0_wiener,0.077,0.3,5.0,31.292898991989265,0.23362788249553437,0.804605795862324
196,ISRSL0_BM3D,0.077,0.3,5.0,31.732441411761787,0.22239996889126726,0.8164971933911573
196,SL0,0.077,0.3,5.0,18.64752162914482,0.2349438387217877,0.6139994280654704
196,Zero-filled,,,,17.973683380061015,0.2355410857955441,0.5993517173669779
197,ISRSL0_wiener,0.077,0.3,5.0,24.261306676475407,0.2140278666357504,0.7143516604336445
197,ISRSL0_BM3D,0.077,0.3,5.0,23.63691212913162,0.19673641486312907,0.7253428516310514
197,SL0,0.077,0.3,5.0,23.08413461952037,0.20870069650376616,0.6490475995608633
197,Zero-filled,,,,22.913399478268516,0.20880242069683494,0.647178671432098
198,ISRSL0_wiener,0.077,0.3,5.0,24.934170462948643,0.24960414196000055,0.739070300123596
198,ISRSL0_BM3D,0.077,0.3,5.0,24.77975538735359,0.2319288417170101,0.7315775305587499
198,SL0,0.077,0.3,5.0,24.146235289428244,0.24729257295139237,0.6260893376107192
198,Zero-filled,,,,23.882392989488373,0.2473938908410362,0.6238878714843604
MEAN,ISRSL0_wiener,0.077,,,26.42,0.288,0.731
MEAN,ISRSL0_BM3D,0.077,,,25.22,0.272,0.721
MEAN,SL0,0.077,,,22.91,0.285,0.619
MEAN,Zero-filled,,,,22.38,0.285,0.613
