subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
75,ISRSL0_BM3D,0.077,0.3,5.0,32.49092959243615,0.2559505272144797,0.8331850522586289
75,SL0,0.077,0.3,5.0,30.064254307371982,0.274463410440364,0.751960612277845
75,Zero-filled,,,,30.187994565344695,0.2745100335098364,0.7500684947642157
76,ISRSL0_wiener,0.077,0.3,5.0,31.492027060250333,0.30993289982560507,0.8248888020582288
76,ISRSL0_BM3D,0.077,0.3,5.0,29.9107370536805,0.28964419554241805,0.7761013682732706
76,SL0,0.077,0.3,5.0,27.863094945339668,0.30966009821630036,0.7126809573267843
76,Zero-filled,,,,28.26360535906558,0.3096604996439849,0.7113182046846632
77,ISRSL0_wiener,0.077,0.3,5.0,23.972378238570332,0.31610983041759283,0.7954049202201637
77,ISRSL0_BM3D,0.077,0.3,5.0,22.28502206536673,0.3037852342903851,0.7188166579547148
77,SL0,0.077,0.3,5.0,16.751352095851672,0.32054351603969367,0.6020170210676009
77,Zero-filled,,,,16.243881724119436,0.3216798386673972,0.592804214220994
78,ISRSL0_wiener,0.077,0.3,5.0,32.88216728904163,0.198563232262173,0.8897548376440327
78,ISRSL0_BM3D,0.077,0.3,5.0,32.190051933001605,0.18116646067287234,0.8859935017135967
78,SL0,0.077,0.3,5.0,22.75238532016276,0.21151274603576456,0.735351255124648
78,Zero-filled,,,,22.203980542771706,0.21208797561742698,0.7271875968513053
79,ISRSL0_wiener,0.077,0.3,5.0,23.831424143939905,0.675148568627428,0.5739749649032937
79,ISRSL0_BM3D,0.077,0.3,5.0,23.178559749544853,0.6725821953156621,0.5883794351686598
79,SL0,0.077,0.3,5.0,23.241319788297552,0.6551408938425305,0.5948511558662359
79,Zero-filled,,,,22.135924162223546,0.6557570018950252,0.5942219432585062
80,ISRSL0_wiener,0.077,0.3,5.0,37.37143378523096,0.16842448232772342,0.9235274329832215
80,ISRSL0_BM3D,0.077,0.3,5.0,38.02286462566319,0.15118052995205344,0.9284562577879258
80,SL0,0.077,0.3,5.0,34.0594395242914,0.172447699233806,0.8518670543282634
80,Zero-filled,,,,34.07457415157336,0.17247921189155646,0.8512642223897496
81,ISRSL0_wiener,0.077,0.3,5.0,32.326144267967216,0.26768362668793405,0.8623857490315684
81,ISRSL0_BM3D,0.077,0.3,5.0,30.972415179393966,0.2507978512412076,0.8199238254802755
81,SL0,0.077,0.3,5.0,29.548009790971655,0.26535067340000096,0.7453469319263206
81,Zero-filled,,,,29.329543316833146,0.2653960332748349,0.7439508481087221
82,ISRSL0_wiener,0.077,0.3,5.0,26.273233654489196,0.42840165029117355,0.7094506786877972
82,ISRSL0_BM3D,0.077,0.3,5.0,23.64033389676638,0.4270178935630145,0.6914057906128704
82,SL0,0.077,0.3,5.0,19.95266237060022,0.4107640036395653,0.6689124647854419
82,Zero-filled,,,,18.15380070228811,0.412278243090161,0.654536786396017
83,ISRSL0_wiener,0.077,0.3,5.0,34.87618571960188,0.2476581307920733,0.8693239344618184
83,ISRSL0_BM3D,0.077,0.3,5.0,31.761644480798847,0.23574124318850426,0.8374566829463158
83,SL0,0.077,0.3,5.0,26.759664363389028,0.25765150795899305,0.7244621750847953
83,Zero-filled,,,,26.00030819576069,0.25791221741697,0.7181568283923031
84,ISRSL0_wiener,0.077,0.3,5.0,34.90195914418329,0.24398400289904468,0.8689759963868592
84,ISRSL0_BM3D,0.077,0.3,5.0,34.513672943556365,0.2279026413479343,0.8619973023577588
84,SL0,0.077,0.3,5.0,31.25714103108175,0.24974062481554363,0.7703073639832712
84,Zero-filled,,,,31.42782852279643,0.2497442340267927,0.7686936265762891
85,ISRSL0_wiener,0.077,0.3,5.0,32.59425131943374,0.2677677999567051,0.8639152145861653
85,ISRSL0_BM3D,0.077,0.3,5.0,32.366679280125005,0.2433695087411019,0.8495272238838405
85,SL0,0.077,0.3,5.0,29.551501403505902,0.2759968441166587,0.7515678737858018
85,Zero-filled,,,,29.30768956314495,0.27604821905074844,0.7503524644756236
86,ISRSL0_wiener,0.077,0.3,5.0,28.24846098944589,0.27061308007964274,0.8627558302277372
86,ISRSL0_BM3D,0.077,0.3,5.0,28.186277810895596,0.25083912954023585,0.8310563025553998
86,SL0,0.077,0.3,5.0,24.009904901247342,0.2794459255839764,0.7088455003518949
86,Zero-filled,,,,23.13870381763069,0.2800113416865179,0.6998361686704377
87,ISRSL0_wiener,0.077,0.3,5.0,33.444515629951745,0.3282222594327464,0.7908083984737727
87,ISRSL0_BM3D,0.077,0.3,5.0,31.78142330345374,0.31804732452462087,0.7761303700601677
87,SL0,0.077,0.3,5.0,25.29017469268544,0.3278158312794054,0.6986511895872409
87,Zero-filled,,,,23.883435329090126,0.3283896250316504,0.688914792528426
88,ISRSL0_wiener,0.077,0.3,5.0,35.79056065146722,0.17477418223194452,0.9073143820074474
88,ISRSL0_BM3D,0.077,0.3,5.0,36.52313534088522,0.15515688564425617,0.9025918759718148
88,SL0,0.077,0.3,5.0,29.299770730072026,0.17131361453586602,0.8093518645126981
88,Zero-filled,,,,29.03789071847406,0.17138535464422422,0.8078638338652938
89,ISRSL0_wiener,0.077,0.3,5.0,32.392849474186825,0.3480453661676786,0.7838122724731367
89,ISRSL0_BM3D,0.077,0.3,5.0,32.11297980192431,0.3362112226295489,0.7759281128668316
89,SL0,0.077,0.3,5.0,30.35593096407198,0.3377063936470184,0.729587777440815
89,Zero-filled,,,,31.028156844381844,0.33766714088441835,0.7287657864342505
90,ISRSL0_wiener,0.077,0.3,5.0,30.809260753662528,0.2945150613100744,0.8281279876183001
90,ISRSL0_BM3D,0.077,0.3,5.0,29.334041419187287,0.2761898926046432,0.7745147480930809
90,SL0,0.077,0.3,5.0,27.956886751557825,0.30290750858867926,0.6998206744141762
90,Zero-filled,,,,27.784726083775347,0.3029684136810408,0.6983556331504132
91,ISRSL0_wiener,0.077,0.3,5.0,28.277460950285178,0.25690637447822806,0.8436470220447193
91,ISRSL0_BM3D,0.077,0.3,5.0,28.458331977945363,0.23549204025817852,0.7953981102387037
91,SL0,0.077,0.3,5.0,26.067442916691025,0.2623053316354872,0.7202974200425921
91,Zero-filled,,,,25.638509453800168,0.26244496117520655,0.718155041974083
92,ISRSL0_wiener,0.077,0.3,5.0,33.29029510566887,0.27100262571707373,0.877644081053352
92,ISRSL0_BM3D,0.077,0.3,5.0,31.676846178960677,0.25717108085209656,0.8281486463424649
92,SL0,0.077,0.3,5.0,29.311546843369868,0.2884971796807879,0.7286985061680248
92,Zero-filled,,,,28.93043094997715,0.28859337785223027,0.7245313837505373
93,ISRSL0_wiener,0.077,0.3,5.0,30.89214397582191,0.29692224319873495,0.8319133176883062
93,ISRSL0_BM3D,0.077,0.3,5.0,28.216241293916173,0.2749587871095338,0.7739920442010092
93,SL0,0.077,0.3,5.0,26.568229172530234,0.2980778705161138,0.7063133950287558
93,Zero-filled,,,,25.88996386584928,0.2982439458722455,0.7033738054601635
94,ISRSL0_wiener,0.077,0.3,5.0,31.665150795232655,0.30843499578673306,0.8340738035656586
94,ISRSL0_BM3D,0.077,0.3,5.0,30.186261928175412,0.29530157939754575,0.7710449758110485
94,SL0,0.077,0.3,5.0,28.608101381702348,0.321645353404183,0.7027370790072082
94,Zero-filled,,,,28.27590930939659,0.3217063230159329,0.7002595859984347
95,ISRSL0_wiener,0.077,0.3,5.0,27.432838117838003,0.28410582414010277,0.8364287439356718
95,ISRSL0_BM3D,0.077,0.3,5.0,26.150261127000487,0.2664662683523531,0.8213143568161586
95,SL0,0.077,0.3,5.0,22.131613231160504,0.28264810580107114,0.7201681373004457
95,Zero-filled,,,,21.4137991440382,0.28311790429482514,0.712415943287859
96,ISRSL0_wiener,0.077,0.3,5.0,34.14040804571745,0.24865544067130416,0.8663664535601271
96,ISRSL0_BM3D,0.077,0.3,5.0,30.66502233667928,0.2313864557224614,0.8312628781951064
96,SL0,0.077,0.3,5.0,27.27064655564204,0.2443945836818242,0.755738003024491
96,Zero-filled,,,,26.728288137963503,0.2445512354671799,0.7523442884080165
97,ISRSL0_wiener,0.077,0.3,5.0,28.50874299850939,0.3636725469816422,0.764204125569537
97,ISRSL0_BM3D,0.077,0.3,5.0,27.425798811215365,0.34284770380641216,0.6857850962649883
97,SL0,0.077,0.3,5.0,26.244836648100474,0.3761217955557269,0.6206429480079984
97,Zero-filled,,,,26.256200800322524,0.3761514092110807,0.618991647823062
98,ISRSL0_wiener,0.077,0.3,5.0,34.11480936065378,0.2467289582575531,0.8630363935714495
98,ISRSL0_BM3D,0.077,0.3,5.0,34.60897203693283,0.23279233059755464,0.8689309384964249
98,SL0,0.077,0.3,5.0,32.173443928550064,0.2544369158030518,0.7836877593732697
98,Zero-filled,,,,32.27415553687812,0.25443800192031957,0.7824005495262847
99,ISRSL0_wiener,0.077,0.3,5.0,30.998850497081975,0.21217769523420965,0.8825577162573351
99,ISRSL0_BM3D,0.077,0.3,5.0,30.18292775729075,0.19955727195047462,0.8678267071422351
99,SL0,0.077,0.3,5.0,20.61209073318208,0.21723295992647945,0.6698514623025279
99,Zero-filled,,,,19.97440380489878,0.21846585070325777,0.6545234344738073
100,ISRSL0_wiener,0.077,0.3,5.0,32.88480786478084,0.2908739475857032,0.8385006797099692
100,ISRSL0_BM3D,0.077,0.3,5.0,31.450363804940345,0.27458756909803395,0.8114895806466255
100,SL0,0.077,0.3,5.0,29.75951977273485,0.292136912074594,0.7376663094382461
100,Zero-filled,,,,28.49757652254587,0.29234136860432536,0.7324903431597298
101,ISRSL0_wiener,0.077,0.3,5.0,34.149435955938394,0.20321835194749832,0.8848962688047148
101,ISRSL0_BM3D,0.077,0.3,5.0,31.987103872052597,0.18364796337749698,0.8635639003134947
101,SL0,0.077,0.3,5.0,30.567070933912287,0.20353685273758607,0.7925069648547135
101,Zero-filled,,,,30.264536861179177,0.20369940907389023,0.7912001287768888
102,ISRSL0_wiener,0.077,0.3,5.0,24.9270898561431,0.38534742726035354,0.7321271221979972
102,ISRSL0_BM3D,0.077,0.3,5.0,23.000654460255625,0.3829969655782835,0.7040846099149827
102,SL0,0.077,0.3,5.0,18.164163553146093,0.36799382947878356,0.6433853793117885
102,Zero-filled,,,,16.739134054241212,0.3704312052849486,0.621470585783243
103,ISRSL0_wiener,0.077,0.3,5.0,31.02289696706256,0.2555587924994111,0.8217362634798346
103,ISRSL0_BM3D,0.077,0.3,5.0,30.140811886416575,0.235685863304913,0.8056196892071594
103,SL0,0.077,0.3,5.0,29.036126710508036,0.25325499374882504,0.7534460820601944
103,Zero-filled,,,,28.964506297154273,0.253310614770325,0.7531174781499229
104,ISRSL0_wiener,0.077,0.3,5.0,31.63457521015749,0.2786329028859644,0.8550875527329145
104,ISRSL0_BM3D,0.077,0.3,5.0,30.752936770176174,0.25826080438159077,0.7938779991270821
104,SL0,0.077,0.3,5.0,29.528754733974466,0.2790011616700462,0.7248119051433041
104,Zero-filled,,,,29.31183908342109,0.2790864540087073,0.7222634172440675
105,ISRSL0_wiener,0.077,0.3,5.0,32.14838813821889,0.262765973207122,0.8564630020550037
105,ISRSL0_BM3D,0.077,0.3,5.0,31.707736235365065,0.24184142558678143,0.8335601347573206
105,SL0,0.077,0.3,5.0,29.980014079405485,0.26500788419156623,0.7559462280264909
105,Zero-filled,,,,29.95914273111009,0.2650387215322741,0.7550840810423379
106,ISRSL0_wiener,0.077,0.3,5.0,33.95640356745963,0.22202809786487115,0.8822916769699312
106,ISRSL0_BM3D,0.077,0.3,5.0,34.04718010603498,0.2021461828321797,0.8795305396183574
106,SL0,0.077,0.3,5.0,30.972628822592824,0.22703158380409746,0.7981384172844889
106,Zero-filled,,,,30.811555013332082,0.2270749529980499,0.797401475532064
107,ISRSL0_wiener,0.077,0.3,5.0,33.45761602946767,0.3351189684385831,0.7853987895683441
107,ISRSL0_BM3D,0.077,0.3,5.0,33.543779134135335,0.3210477800502707,0.7859504404346066
107,SL0,0.077,0.3,5.0,31.791254795870472,0.3235378884614178,0.7413695588727054
107,Zero-filled,,,,31.620492240741214,0.32356818784415725,0.7394925821578388
108,ISRSL0_wiener,0.077,0.3,5.0,34.65905047551694,0.26999617890963235,0.8458357229900607
108,ISRSL0_BM3D,0.077,0.3,5.0,34.34845461500169,0.25321235162329375,0.8429093266161377
108,SL0,0.077,0.3,5.0,31.071324923189138,0.2734377208211481,0.7597555712242166
108,Zero-filled,,,,31.419815213103174,0.2734581508536442,0.7580548809891874
109,ISRSL0_wiener,0.077,0.3,5.0,30.945336000324065,0.251277325535289,0.8590917794320524
109,ISRSL0_BM3D,0.077,0.3,5.0,30.696692948190854,0.2325533899419618,0.8100457607026785
109,SL0,0.077,0.3,5.0,26.67726028576388,0.26581430330206907,0.7214815742999218
109,Zero-filled,,,,26.21310250086566,0.26591418488847396,0.7196411165186465
110,ISRSL0_wiener,0.077,0.3,5.0,35.3927844428409,0.16325702306476875,0.9127508531890246
110,ISRSL0_BM3D,0.077,0.3,5.0,31.789231554809323,0.14718073192624298,0.8926871356812374
110,SL0,0.077,0.3,5.0,31.740868723370692,0.16375032673918108,0.8297517512511793
110,Zero-filled,,,,31.454883329071013,0.16391350676009886,0.8285929140577273
111,ISRSL0_wiener,0.077,0.3,5.0,31.05254257207116,0.31367267807952043,0.8358457927614995
111,ISRSL0_BM3D,0.077,0.3,5.0,29.991729578547638,0.29111436058372453,0.7822697168593473
111,SL0,0.077,0.3,5.0,28.271782243192906,0.3176025702683358,0.7033991615440065
111,Zero-filled,,,,28.34061680651875,0.3176453403917112,0.7019795707907825
112,ISRSL0_wiener,0.077,0.3,5.0,37.60379286235844,0.18121223722946533,0.9123481954319017
112,ISRSL0_BM3D,0.077,0.3,5.0,38.02856423410241,0.16617528225774533,0.9171728870467517
112,SL0,0.077,0.3,5.0,27.862894240512436,0.18672495636505407,0.7900327228093972
112,Zero-filled,,,,27.21231858826751,0.18695288983114336,0.7849831927657137
113,ISRSL0_wiener,0.077,0.3,5.0,29.66839284097386,0.37470792279500137,0.7643542096832475
113,ISRSL0_BM3D,0.077,0.3,5.0,27.968358125437106,0.3670921797893408,0.7332290848484478
113,SL0,0.077,0.3,5.0,27.257298947113338,0.3653039772110584,0.6941456413354375
113,Zero-filled,,,,25.68824290789768,0.36569180978107374,0.6875499428458218
114,ISRSL0_wiener,0.077,0.3,5.0,29.759530901528045,0.28435019194847316,0.8268871749290017
114,ISRSL0_BM3D,0.077,0.3,5.0,28.46485385454645,0.26575336173089903,0.8074521260835502
114,SL0,0.077,0.3,5.0,27.85787715993441,0.279603539552594,0.7400936681082206
114,Zero-filled,,,,27.266367125566696,0.27975851115845163,0.7373185754028182
115,ISRSL0_wiener,0.077,0.3,5.0,32.41332905234612,0.24165871938236508,0.8699242775058366
115,ISRSL0_BM3D,0.077,0.3,5.0,31.312617761512737,0.22335127771954902,0.8312797261206668
115,SL0,0.077,0.3,5.0,29.47311209551833,0.25392008705261626,0.7508807008823548
115,Zero-filled,,,,29.45263345389392,0.25397662080954997,0.7499097928046727
116,ISRSL0_wiener,0.077,0.3,5.0,30.004164517580566,0.17335745312579942,0.8932773079913313
116,ISRSL0_BM3D,0.077,0.3,5.0,31.112113707425376,0.15365490467508408,0.8837061643760761
116,SL0,0.077,0.3,5.0,30.08096996166004,0.17834306169159725,0.813254432877936
116,Zero-filled,,,,29.924452615291223,0.17841601236790366,0.8126202030190004
117,ISRSL0_wiener,0.077,0.3,5.0,29.937794029604635,0.2817799511384481,0.8463663752620353
117,ISRSL0_BM3D,0.077,0.3,5.0,27.67232089693581,0.26626140184609237,0.8173478538645854
117,SL0,0.077,0.3,5.0,27.808750700667257,0.2818989809217986,0.7448020919335527
117,Zero-filled,,,,26.485275794846764,0.2822410525032107,0.7383597539198659
118,ISRSL0_wiener,0.077,0.3,5.0,29.040162147254513,0.30644977009469654,0.840587528181633
118,ISRSL0_BM3D,0.077,0.3,5.0,28.169070621617827,0.278235198940319,0.8126271810662938
118,SL0,0.077,0.3,5.0,27.15082163680622,0.2969760421896063,0.7342768407635678
118,Zero-filled,,,,26.764161074795556,0.29708355555986166,0.7324021136395038
119,ISRSL0_wiener,0.077,0.3,5.0,34.06977072428147,0.24470981159673041,0.8759982663780953
119,ISRSL0_BM3D,0.077,0.3,5.0,32.276051774895535,0.23094575230943235,0.8344620863167099
119,SL0,0.077,0.3,5.0,28.5988456487161,0.2575081022548937,0.7412161580594094
119,Zero-filled,,,,27.900965377951646,0.25770470650034877,0.7366834839338946
120,ISRSL0_wiener,0.077,0.3,5.0,32.77283126569571,0.3018560697527187,0.8298954655457847
120,ISRSL0_BM3D,0.077,0.3,5.0,32.57968686197821,0.28515097356396574,0.8140234151101691
120,SL0,0.077,0.3,5.0,30.13593909926192,0.312215624635995,0.7284726168234693
120,Zero-filled,,,,29.92884972389561,0.3122755192555056,0.7254514225553902
121,ISRSL0_wiener,0.077,0.3,5.0,35.07651906087307,0.17162499331654157,0.9069179553934336
121,ISRSL0_BM3D,0.077,0.3,5.0,34.49939577270716,0.15412776293525457,0.9012881175258428
121,SL0,0.077,0.3,5.0,32.17277402164294,0.17316589449198883,0.8312389192395846
121,Zero-filled,,,,32.03727246969074,0.1731944843372169,0.8307253504950841
122,ISRSL0_wiener,0.077,0.3,5.0,34.96818910818644,0.23869375087072378,0.8722428748819626
122,ISRSL0_BM3D,0.077,0.3,5.0,33.94444893650505,0.22233904227571497,0.8666663474795271
122,SL0,0.077,0.3,5.0,30.107882333805374,0.2416498916787709,0.7812174974739463
122,Zero-filled,,,,30.661180154708777,0.24164009196028724,0.7803841621657405
123,ISRSL0_wiener,0.077,0.3,5.0,34.40463866042779,0.24957756999294806,0.8646226513212012
123,ISRSL0_BM3D,0.077,0.3,5.0,33.98016122653135,0.23194758119853476,0.8611724454611712
123,SL0,0.077,0.3,5.0,30.710794361238346,0.26059333750962843,0.7647723878808731
123,Zero-filled,,,,31.080603549073892,0.2605844601436097,0.763487787487825
124,ISRSL0_wiener,0.077,0.3,5.0,32.8013540708292,0.23779907359513175,0.8743470162911249
124,ISRSL0_BM3D,0.077,0.3,5.0,32.289184553938945,0.21577510939946573,0.837863576858061
124,SL0,0.077,0.3,5.0,30.067585581654043,0.24062483413402355,0.7466503762326872
124,Zero-filled,,,,29.980254782478433,0.24064768898393302,0.7456868505601989
125,ISRSL0_wiener,0.077,0.3,5.0,33.5274937800157,0.3061302032270636,0.8162127731410457
125,ISRSL0_BM3D,0.077,0.3,5.0,33.36865068208511,0.29030270555796484,0.8124408968125443
125,SL0,0.077,0.3,5.0,30.81296016164581,0.3043046502347306,0.7380673622499132
125,Zero-filled,,,,31.04905511138254,0.30435153097225237,0.7361217996260111
126,ISRSL0_wiener,0.077,0.3,5.0,32.45423758863873,0.22606151851491219,0.8749243056993143
126,ISRSL0_BM3D,0.077,0.3,5.0,32.949093135331935,0.20397467314028903,0.8801311965994187
126,SL0,0.077,0.3,5.0,30.878668368932914,0.2349664656496207,0.8008986662059747
126,Zero-filled,,,,30.85515711789779,0.23499246875662316,0.8006694217716432
127,ISRSL0_wiener,0.077,0.3,5.0,31.456808561913768,0.36324853756018216,0.7664548457948812
127,ISRSL0_BM3D,0.077,0.3,5.0,32.39569065941766,0.35080165659115736,0.7620945402914241
127,SL0,0.077,0.3,5.0,23.589301452253267,0.34963980396856115,0.7080650102817647
127,Zero-filled,,,,21.9232664989522,0.3503783000292901,0.6979018122597961
128,ISRSL0_wiener,0.077,0.3,5.0,36.84898002318383,0.16267687591484176,0.9244788613983861
128,ISRSL0_BM3D,0.077,0.3,5.0,35.14538345954445,0.1465431117680788,0.9179018574900427
128,SL0,0.077,0.3,5.0,32.8137956834176,0.1615196849793603,0.8460792644522949
128,Zero-filled,,,,32.5803444943227,0.16155741771622603,0.845216057799908
129,ISRSL0_wiener,0.077,0.3,5.0,30.700918481558574,0.33432944475204035,0.7907461052852166
129,ISRSL0_BM3D,0.077,0.3,5.0,27.700056314664955,0.3256711399787134,0.7533636515423118
129,SL0,0.077,0.3,5.0,23.99105962837385,0.327516934503387,0.6922396507119454
129,Zero-filled,,,,22.573089601872134,0.3283100088511387,0.6805466281872338
130,ISRSL0_wiener,0.077,0.3,5.0,32.128965186092074,0.21630821249514054,0.871315605811488
130,ISRSL0_BM3D,0.077,0.3,5.0,29.174262478662918,0.1960448795685441,0.8492803768871465
130,SL0,0.077,0.3,5.0,28.909791487438433,0.2169027801187989,0.7780691143001925
130,Zero-filled,,,,28.708597378861256,0.21695191440433673,0.777499621327922
131,ISRSL0_wiener,0.077,0.3,5.0,27.887507490700173,0.31684870066240955,0.8081346492695585
131,ISRSL0_BM3D,0.077,0.3,5.0,26.848278888606817,0.30055427449424843,0.784680794626968
131,SL0,0.077,0.3,5.0,20.50436775793715,0.313602785250678,0.6661009068325547
131,Zero-filled,,,,19.484227466478426,0.31496557969569455,0.6515459661742377
132,ISRSL0_wiener,0.077,0.3,5.0,33.02295672798473,0.32630040442148023,0.8056867518565645
132,ISRSL0_BM3D,0.077,0.3,5.0,31.932298073978465,0.31449242585053605,0.771766133014521
132,SL0,0.077,0.3,5.0,29.92260156543263,0.3301567895787355,0.7048994235040756
132,Zero-filled,,,,29.87299775689892,0.3301759764942124,0.7015406732095577
133,ISRSL0_wiener,0.077,0.3,5.0,29.010075446167534,0.28937776965526607,0.8314381687786225
133,ISRSL0_BM3D,0.077,0.3,5.0,26.588336837295586,0.27482549871691986,0.7447651558022043
133,SL0,0.077,0.3,5.0,25.97852403540241,0.3121133118942082,0.677898340191074
133,Zero-filled,,,,25.681958106142172,0.3122652836414979,0.6754211475873758
134,ISRSL0_wiener,0.077,0.3,5.0,33.28223588777006,0.28865159702216187,0.8747487239284223
134,ISRSL0_BM3D,0.077,0.3,5.0,32.46741761252489,0.26719521155876325,0.8478882310734117
134,SL0,0.077,0.3,5.0,29.87108969888153,0.28730862109205146,0.7468860537696234
134,Zero-filled,,,,29.597502159353304,0.2873358502582048,0.7457375810686303
135,ISRSL0_wiener,0.077,0.3,5.0,32.441616240123665,0.30671854809327387,0.8517904884789982
135,ISRSL0_BM3D,0.077,0.3,5.0,30.593784005044625,0.2918478486258547,0.7741805672080354
135,SL0,0.077,0.3,5.0,28.621818929253887,0.3259268871963002,0.6938958483964863
135,Zero-filled,,,,28.554314163643003,0.32598511353932386,0.6915633493550714
136,ISRSL0_wiener,0.077,0.3,5.0,32.36297696586691,0.2996602700992546,0.8265363815623551
136,ISRSL0_BM3D,0.077,0.3,5.0,29.757824780611575,0.28606190669782017,0.7837457539983386
136,SL0,0.077,0.3,5.0,27.312173018274606,0.3079265423869833,0.7056396038344354
136,Zero-filled,,,,26.40619794905912,0.3081823580571836,0.7010067242757114
137,ISRSL0_wiener,0.077,0.3,5.0,25.84257916301094,0.31581700096074516,0.8171560281549096
137,ISRSL0_BM3D,0.077,0.3,5.0,25.382845642941383,0.29815706182693374,0.7473506441348462
137,SL0,0.077,0.3,5.0,24.011989336057376,0.31719014759816055,0.669474811280193
137,Zero-filled,,,,23.633923674420668,0.31731886917297614,0.6671550930513681
138,ISRSL0_wiener,0.077,0.3,5.0,34.89692503934852,0.26357509148617364,0.8679243598402635
138,ISRSL0_BM3D,0.077,0.3,5.0,34.09859149748466,0.24876288607291058,0.8425410305046446
138,SL0,0.077,0.3,5.0,30.723636507992694,0.27598252773632165,0.7441339998795473
138,Zero-filled,,,,30.057799085943824,0.2760600789679318,0.7398100836044925
139,ISRSL0_wiener,0.077,0.3,5.0,28.81187755707709,0.22473391960442987,0.8851615037116052
139,ISRSL0_BM3D,0.077,0.3,5.0,30.2430312704313,0.206076152546416,0.8678490655298057
139,SL0,0.077,0.3,5.0,20.541329035412886,0.24097484567383357,0.6891053979291742
139,Zero-filled,,,,20.022972864173685,0.24185638836185128,0.6796715672513528
140,ISRSL0_wiener,0.077,0.3,5.0,31.262780256765517,0.18073612463268726,0.8922231895582629
140,ISRSL0_BM3D,0.077,0.3,5.0,30.839756583546585,0.16173134181363763,0.8895526862526011
140,SL0,0.077,0.3,5.0,28.730754993271105,0.18805453935742983,0.8217726448499799
140,Zero-filled,,,,28.44112644495477,0.18813746096678383,0.8208464684590754
141,ISRSL0_wiener,0.077,0.3,5.0,30.958058717588848,0.29171252874538384,0.8444185819041948
141,ISRSL0_BM3D,0.077,0.3,5.0,30.190396817175294,0.2748445842159597,0.8021550542411141
141,SL0,0.077,0.3,5.0,28.651936887028555,0.2959756471321368,0.7347138365142225
141,Zero-filled,,,,28.20407393731326,0.29607106637828945,0.7329909325330437
142,ISRSL0_wiener,0.077,0.3,5.0,26.238186354944517,0.24914077029341514,0.850501751355201
142,ISRSL0_BM3D,0.077,0.3,5.0,27.629579141755606,0.23054311522642087,0.8249048920953775
142,SL0,0.077,0.3,5.0,23.018380033387306,0.2573021150579985,0.7157077710196391
142,Zero-filled,,,,22.268141213043112,0.25791881718362597,0.7075419084421354
143,ISRSL0_wiener,0.077,0.3,5.0,30.750833086023647,0.39038983762221513,0.7476939786056749
143,ISRSL0_BM3D,0.077,0.3,5.0,28.43416149369566,0.38362566207383364,0.7100288350684805
143,SL0,0.077,0.3,5.0,28.338354243527068,0.3822858659613937,0.675086317907908
143,Zero-filled,,,,26.831946673384,0.3825980096840953,0.6691173436658637
144,ISRSL0_wiener,0.077,0.3,5.0,38.031760720892144,0.16788000681704385,0.9271927433569449
144,ISRSL0_BM3D,0.077,0.3,5.0,37.541447605862885,0.14937158998617595,0.9222861964320541
144,SL0,0.077,0.3,5.0,34.11386360229411,0.16055538509787806,0.8570702984035015
144,Zero-filled,,,,34.09748186550291,0.16061169204960968,0.8566344067374642
145,ISRSL0_wiener,0.077,0.3,5.0,35.72109182596099,0.20641878676254766,0.9064376298976685
145,ISRSL0_BM3D,0.077,0.3,5.0,34.33493405058246,0.19080723606536315,0.8853938832286422
145,SL0,0.077,0.3,5.0,27.983956680609285,0.2149304051984538,0.7622098764605685
145,Zero-filled,,,,26.953262294121995,0.21522530366980283,0.7543019858929401
146,ISRSL0_wiener,0.077,0.3,5.0,29.501698287192642,0.32180698502191885,0.8312223598760349
146,ISRSL0_BM3D,0.077,0.3,5.0,29.32553022471216,0.30402313250368707,0.7915583683244769
146,SL0,0.077,0.3,5.0,28.66470343741924,0.32968728001709924,0.7047935594865771
146,Zero-filled,,,,28.614200211527585,0.32971838011557464,0.703589785488644
147,ISRSL0_wiener,0.077,0.3,5.0,32.717645038177686,0.22022337537128564,0.8710571411085317
147,ISRSL0_BM3D,0.077,0.3,5.0,32.67359629500425,0.19811066426551496,0.8632186012928167
147,SL0,0.077,0.3,5.0,30.934197723204427,0.21773710070630692,0.7926370253531104
147,Zero-filled,,,,30.830274431601765,0.2177654083146133,0.7921874510376132
148,ISRSL0_wiener,0.077,0.3,5.0,29.137592642321486,0.2796742145943349,0.8394933421310149
148,ISRSL0_BM3D,0.077,0.3,5.0,28.870534816931578,0.2617651682066758,0.8136609067601317
148,SL0,0.077,0.3,5.0,27.051213720650633,0.28126655072089357,0.7392459045128338
148,Zero-filled,,,,26.40071342662327,0.28139163325757627,0.7370513636451596
149,ISRSL0_wiener,0.077,0.3,5.0,29.577226057056826,0.3141774035460852,0.8088866356136429
149,ISRSL0_BM3D,0.077,0.3,5.0,25.345816047505217,0.30502108998069893,0.7602233305851288
149,SL0,0.077,0.3,5.0,24.074302779204515,0.30599837135810865,0.6944445808560205
149,Zero-filled,,,,22.892169329448212,0.3067286439727092,0.6831767231313788
150,ISRSL0_wiener,0.077,0.3,5.0,32.922059495623316,0.3528396459058348,0.7671525790234552
150,ISRSL0_BM3D,0.077,0.3,5.0,32.33072971700193,0.3452100371459366,0.7645304237023333
150,SL0,0.077,0.3,5.0,24.437963942349967,0.33748648841428946,0.7138633151775677
150,Zero-filled,,,,22.830981980291106,0.338157792082213,0.704067993979515
